asin,salesRank,imUrl,categories,title,description,price,related,brand
0002255731,{'Books': 3625201},http://ecx.images-amazon.com/images/I/510599TE8VL.jpg,[['Books']],Mariana,"'[Mariana's] letters, translated here by Vaz, are simple, strong arguments for the purity of love, and they seem to penetrate the human heart with startling directness... Mariana is most successful in its lyrical descriptions of ordinary lives transfigured, in its detailing of everyday routines and beliefs, and in its account of spiritual and emotional struggles... Vaz's evocation of life in seventeenth-century Portugal glows with colour.' E V Ormond, TLS--This text refers to thePaperbackedition.",13.93,"{'also_viewed': ['0312144083', '0803217900'], 'buy_after_viewing': ['0312144083', '0803217900', '1933227362', '0822940515']}",
0002553465,{'Books': 1047244},http://ecx.images-amazon.com/images/I/51rHqOmtK9L.jpg,[['Books']],Squash: A Country Garden Cookbook,,11.3,"{'also_bought': ['0002553430', '0002552256', '0002553457', '0002552264', '0002551659', '0002553449', '0002554526', '0002551667', '0002554534', '0002554518', '0517122685', '000255450X', '1580174531', '1580175945', '1472318900', '0811861260', '1580080308', '1885590946', '0762439076'], 'buy_after_viewing': ['0517122685', '1580174531', '1599554275', '1472318900']}",
0002239418,{'Books': 2389211},http://ecx.images-amazon.com/images/I/61FhPle-%2B4L.jpg,[['Books']],Duncton Rising (Book of Silence),"""More readable and rewarding than Lord of the Rings"" - The Times--This text refers to an out of print or unavailable edition of this title.",,"{'also_viewed': ['0070304343', '0006472184', '0312244975', '0743277708'], 'buy_after_viewing': ['0070304343', '0006472184']}",
0002553481,{'Books': 586718},http://ecx.images-amazon.com/images/I/51WRG0VDQJL.jpg,[['Books']],Southwest: The Beautiful Cookbook,"Fenzl, food editor of Southwest Passages , who also runs the Les Gourmettes Cooking School in Phoenix, Ariz., and Kolpas ( Pasta Menus ) add a new regional volume to the ""Beautiful"" series. Like the forerunners in the series, this one is scaled oversize to accommodate not only color photographs of avocado pasta and tomatillo soup, but also of the local landscapes, such as a Native American powwow and New Mexico's San Juan mountains. As such, Southwest can be read as a gastronomic travel book, filled with escapist textures and tastes. The book is organized by locale (e.g., the Rio Grande Basin gets one chapter) and by genre (desserts and beverages; soups, stews and chilis). It's both picturesque and practical: Kolpas sets the scene well for upscale-indigenous meals with his surveys of Southwest history and habits, while Fenzl offers practical and appealing recipes (especially for salsas and the like, and for appetizers). So while the book looks glamorous, it is also useful.Copyright 1994 Reed Business Information, Inc.",23.3,"{'also_bought': ['B000ELJ3R6', '000215854X', '0002159317', '0002250357', '0002551519', '0002553724', '0002550326', '0002154463', '0002551543', '0681152710', '0002553708', '0002154129', '0873588827', '0002550296', '000215949X', '0681152699', '0895351854', '0681152672', '0002551152', '0067575986', '0002250535', '0681047968', '0067576001', '0067575870', '0912333707', '000255464X', '0681152788', '0681047976', '0067575862', '0688109411', '0681152680', '1558321039', '0060580313', '0811802930', '0868672505', '0067575951', '0067575897', '1607745046', '1423604709', '0873588568', '0067575943', '0781813042', '0725408014', '1887896783', '0060580283', '006757596X', 'B000ESSRNU', '0307351416', '0067575935', '0517692201', '1607742675', '0307383253', '1607743167', '1579652395', '1607740354', '0895352109', '0067575927', '0002159996', '0067575900'], 'buy_after_viewing': ['0002551543', '0002250357', '0873588827', '0002159317']}",
0002318075,{'Books': 7509277},http://ecx.images-amazon.com/images/I/41Z3DDQFH6L.jpg,[['Books']],Third Girl (Agatha Christie Collection),'First Class Christie' Sunday Telegraph  'Mesmerising ingenuity' Financial Times,6.64,"{'also_bought': ['0553350781', '1611732905', '1579127339', '000735469X', '1611733383', '000728053X', '0553350218', '0553350331', '0739400029', '0553350110', '0553350129', '1579126251', '0396073735', '0553350722', '0007240228', '1579127347', '0396067425', '0553350439', '0553350773', '0553350153', '0553350080', '1579127312', '157912688X', '055335020X', '0553350188', '0007234414', '0007234511', '1611731607', '055335065X', '0007265204', '0553350056', '0553350757', '031224262X', '055335079X', '1579126243', '157912626X', '1579127363', '0553350072', '1579126952', '0884113868', '1579127355'], 'buy_after_viewing': ['0062074091', '0062073834', '0385506805', '0062074024']}",
0002212269,{'Books': 3431624},http://ecx.images-amazon.com/images/I/5126s5%2BvNyL.jpg,[['Books']],The File on Devlin,,,"{'also_viewed': ['0553148338', '055314362X', '0006165931', '0553145436', '038507414X', '0553144987', '0385134681', '0002214962', '0006161340', '0380651513', '0006122957', '0002210681', 'B000JUV06E', '0553129562', '0671220675', '0684186616'], 'buy_after_viewing': ['0553148338', '0684186616']}",
0002253305,{'Books': 1530753},http://ecx.images-amazon.com/images/I/41b6FlqjZyL.jpg,[['Books']],The Biographer's Moustache,"A good dry romantic comedy with a distinctive Amis wit. The Biographer's Moustache is light, funny and splendid in its prejudices, and at times touching in its compassion. Malcolm Bradbury, Mail on Sunday The Biographer's Moustache is rich in shrewd and mischievous social observation. The reader - or this reader, at any rate - shouts with laughter as another pretension is skewered. Amis allows his characters' graces and strengths to emerge gradually and stealthily; this underlying texture of his writing is part of his greatness as a novelist. Peter Whitebrook, Scotland on Sunday Full of characteristic Amisian qualities: wit, pace, linguistic dexterity, character, thoughtfulness. Eric Jacobs, The Spectator Every bit as readable as any of its predecessors. Amis's extraordinary skill at shaping material and his ear for dialogue seem to be as sharp as ever. A N Wilson, Evening Standard--This text refers to thePrint on Demand (Paperback)edition.",,,
0002554755,{'Books': 225751},http://ecx.images-amazon.com/images/I/518DW2HJ4KL.jpg,[['Books']],The Best of Waffles &amp; Pancakes,"Jane Stacey is a pastry chef and cook, and has done food styling for bothThe New York Times MagazineandFood and Winemagazine. She is the co-author ofPretty Cakes.",11.04,"{'also_bought': ['1616282053', '1580085377', 'B006OVZRT8', '1452107033', '125001249X', 'B001CHL3Q0', '1484188500', 'B000A3PBWO', 'B00CLFKIPY', 'B00004X13D', 'B00006JKZN', '068812609X', 'B000TYBWIG', 'B00451B7XE', 'B0034JU9T6', 'B000A3L600', 'B00ANY87NU', 'B007AHLIZC', '1932043039', 'B00004RKG0', '0892729406', '0890878048', 'B000ILEMAU', 'B00004SPEG', 'B003NXFAOM', '1561485217', 'B001ELL60W', '0811816966', '0743243668', 'B005LJYMPE', '0981776434', '1845974859', '0688158048', 'B004VS54BC', 'B0049SHD7C', 'B004IY18UK', '0743253965', '1558673350', '1452105340', '1612810853', 'B00ESYMSB8', '0743225023', '074322681X', '1557880360', 'B000QCPNYA', 'B00004W4UE', 'B002AVVR36', 'B003AM7KKI', '0743226828', '1439108072', '1558670416', 'B005EW6288', '0316213373', '0688141048', '0307406989', '0743228375', 'B005F4YP9I', '0743243161', '0743261860', '0470278684', '1906868743', '0393068773', '0770433553', '1440544549', 'B0051T8QMY', '0743226801', '0778802019', 'B00166K930', 'B00452NT2U', 'B004AFODLI', '0743261895', '1576300439', '1892374625', 'B001CDP5VS', '0811841294', 'B001EO5YQG', '0307460630', '0307461386', 'B000V1RBRI', '0393342778', '0470042826', 'B004FWN1V4', '1452105359', '0848739639', '074324995X', '1452113831', '030795434X', 'B0000DDVWV', '1616280662', 'B001E5E29A', '1594742537', 'B0083QJU5O', '142362176X', '077043357X', '0894803123', '159474596X', '0743226437'], 'bought_together': ['B006OVZRT8', 'B00004X13D'], 'buy_after_viewing': ['1616282053', '1484188500', 'B006OVZRT8', '1452107033']}",
0002553112,{'Books': 3608609},http://ecx.images-amazon.com/images/I/519SMSHKVCL.jpg,[['Books']],The last house of Ulster: A family in Belfast,,,,
0002555719,{'Books': 8139425},http://ecx.images-amazon.com/images/I/41BZDK852XL.jpg,[['Books']],"Furious Interiors: R.S.Thomas, God and Wales",,,,
0002444763,{'Books': 12318796},,[['Books']],Light Thickens,,23.7,"{'also_bought': ['B000O06SZM', '0316546801', '1579125786', '0884114872', '1558820507', '0312972865', '0312969902', '9997405803', '0517410176', '0002314754', '0515085901', '0312969082'], 'buy_after_viewing': ['1470886863', '1934609846', '0312970978', '1609989376']}",
0002553708,{'Books': 162958},http://ecx.images-amazon.com/images/I/51-OHb0XCkL.jpg,[['Books']],Mediterranean the Beautiful Cookbook: Authentic Recipes from the Mediterranean Lands,"Recipe collection, travelogue, history lesson and art book, the 13th of the publisher's Beautiful Cookbooks may be the most ambitious, and is surely among the most accomplished of the series. IACP and James Beard Foundation Award-winner Goldstein (Back to Square One; Festive Occasions) has exercised masterful selection skills to balance this sampling of 250 recipes from a region that supports a wealth of culinary traditions, including southern Italian, Provencal France and coastal Spain; Turkey, the Middle East and northern Africa; Greece and the Balkans. Food scholar Ayla Aygar's comprehensive essay on the culinary and geo-political history of the Mediterranean region introduces the seven chapters, which are organized around courses and types of dishes, and feature recipes from each culinary tradition. Interspersed among chapters are shorter essays discussing the culinary heritage of each region. The recipes, which generally suggest variations found in other countries (and are an etymologist's delight), are uncomplicated, gracefully written, accessible to the American home cook and highlight the area's abundance of vegetables and fish. Of particular note are the chapters on soups and fish, ranging from the simplicity of Turkish grilled swordfish to Sicilian stuffed squid, and including four variations on a Moroccan fish marinade. With 250 photographs, this volume is also a feast for the eye. Author tour.Copyright 1994 Reed Business Information, Inc.",,"{'also_bought': ['0002154129', '0002550296', '0002550326', '0002551543', '0681152710', '0002553481', '000215854X', '000215949X', '0895351854', 'B000ELJ3R6', '0002154463', '0002551519', '0002159317', '0681152672', '0002250357', '0067575986', '0002553724', '0002551152', 'B004Z4M2RQ', '0067575862', '0681152680', '0681047976', '0848732413', '0067575897', '0002250535', '0688072836', '0681152664', '0681152788', '0067576001', '0067575951', '0804840032', '0681047968', '0547744455', '0789401428', '1118067789', '0681152699', '1469608707', '1615640460', '1416206191', '0470045582', '000255464X', '0553385097', '0345479246', '1580628699', '0895352109', '0868672505', '0307236722', '0060899220', '0067575943', '0985893907', '0307885283', '0067575919', 'B000ESSRNU'], 'buy_after_viewing': ['0002551543', '0681152699', '0002154129', '0002553481']}",
0002553732,{'Books': 2077181},http://ecx.images-amazon.com/images/I/5161ATx6yHL._SL500_.jpg,[['Books']],Healthy Gourmet Cookbook (Healthy Gourmet Series),"With a wonderful collection of over 200 recipes that combine  low-fat, low-salt, and low-sugar cooking with high-flavor produce, this  cookbook proves that healthy cooking need not come at the expense of  great taste. New, low price!",18.12,"{'also_viewed': ['0307465322'], 'buy_after_viewing': ['160961979X', '1449402380']}",
0002322528,{'Books': 11689882},,[['Books']],Angel Touch (Crime club),,6.99,,
000219080X,{'Books': 3207261},http://ecx.images-amazon.com/images/I/414XV4S6JEL.jpg,[['Books']],A Field Guide to Caterpillars of Butterflies and Moths in Britain and Europe (Collins Field Guide),,,,
000225977X,{'Books': 667987},http://ecx.images-amazon.com/images/I/41VX1VREC5L.jpg,[['Books']],The Element of Fire,"Reviews for The Whitest Flower: 'Irish history is like a gold seam for historical novelists. Occasionally a nugget is produced and Graham's is one of those.' Ireland on Sunday. 'The guy can write. Lyrical music. Musical prose.' Sunday Independent. 'A remarkable and emotional odyssey which uses the great Irish Famine and the subsequent diaspora as the subject matter for a novel of immense potency.' Irish Post. 'This huge sweep of a novel will whisk you from Ireland to Australia and Canada.' Woman's Realm. 'This is truly an extraordinary book, an epic in the true sense. Ellen Rua, the central character, is clearly discernible, through her struggles, her journeys, her ultimate overcoming of her sufferings, as the personification of Ireland. She is the keeper of its culture, its music and language, its spirituality. She is its voice, even when the impossible choices which faced people at the time force her to be complicit in the destruction of her own language ... Ellen is the quest for Ireland's spiritual soul tossed between the old and the new religions. She is also the resurrection of the new Ireland rising out of starvation and disease, the embodiment of the hope that kept our people going.' An Taoiseach, Mr Bertie Ahern, T.D.. 'The Whitest Flower is a disturbing, challenging, and rewarding read, which puts our history in context and through Ellen Rua O'Malley reminds us of the beauty of a pilgram life well lived.' Fr. Brian Darcy, Sunday World",,"{'also_bought': ['0002259788', '0006513972', '0006510507'], 'buy_after_viewing': ['0006510507']}",
